,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
6143,verge,2018-07-17 22:03,10,23,Here are the best Amazon #PrimeDay deals so far https://www. theverge.com/2018/7/16/1757 0304/amazon-prime-day-best-deals-tv-echo-kindle-sales-2018 … pic.twitter.com/O4JV8PmOvK,,,#PrimeDay,1019258678300401664,https://twitter.com/verge/status/1019258678300401664,best amazon #primeday deals far . /amazon-prime-day-best-deals-tv-echo-kindle-sales-2018 …,0.541,0.0,0.459,0.7096,positive
6145,innstarwzh,2018-07-17 22:02,0,1,https://www. amazon.com/dp/B078ZW6L6M #PrimeDay #boxingworkout #MMA #MuayThai do you love it? pic.twitter.com/aBaH0e3uwQ,,,#PrimeDay #boxingworkout #MMA #MuayThai,1019258611657203712,https://twitter.com/innstarwzh/status/1019258611657203712,. #primeday #boxingworkout #mma #muaythai love it?,0.457,0.0,0.543,0.6369,positive
6147,johncoonsports,2018-07-17 22:02,0,1,"If you prefer paperbacks over ebooks, my #PrimeDay deal for the print version of Pandora Reborn at #Amazon is still good today. Use the promo code PRIMEBOOKS18 at checkout to get $5 off a paperback copy of Pandora Reborn: https://www. amazon.com/dp/1732487111 #AmazonPrimeDay #PandoraReborn",,,#PrimeDay #Amazon #AmazonPrimeDay #PandoraReborn,1019258595601289216,https://twitter.com/johncoonsports/status/1019258595601289216,"prefer paperbacks ebooks, #primeday deal print version pandora reborn #amazon still good today. use promo code primebooks18 checkout get $5 paperback copy pandora reborn: . 111 #amazonprimeday #pandorareborn",0.1,0.0,0.9,0.4404,positive
6157,RoryanaGrande,2018-07-17 22:01,0,1,Thanks to @amazon #PrimeDay I just trippled my #NintendoSwitch memory for £11.,,@amazon,#PrimeDay #NintendoSwitch,1019258412390117379,https://twitter.com/RoryanaGrande/status/1019258412390117379,thanks @amazon #primeday trippled #nintendoswitch memory £11.,0.326,0.0,0.674,0.4404,positive
6158,FreedomBike,2018-07-17 22:01,0,0,"RT CyclingHacks The best Prime Day cycling deals we could find #cycling #primeday #cyclingdeals http:// ow.ly/serK30kZw8i """"",,,#cycling #primeday #cyclingdeals,1019258392966287362,https://twitter.com/FreedomBike/status/1019258392966287362,"rt cyclinghacks best prime day cycling deals could find #cycling #primeday #cyclingdeals """"",0.259,0.0,0.741,0.6369,positive
6162,tomsguide,2018-07-17 22:01,1,3,"The @HuaweiPhones Honor 7X was already one of our favorite smartphones under $200. For #PrimeDay , its just $169.99. Tough deal to beat, folks. https://www. amazon.com/Honor-7X-full- view-Dual-lens-Smartphone/dp/B078NCL7GK?tag=bom_tomsguide-20 … pic.twitter.com/QIEpsl8qFy",,@HuaweiPhones,#PrimeDay,1019258272761737216,https://twitter.com/tomsguide/status/1019258272761737216,"@huaweiphones honor x already one favorite smartphones $200. #primeday , $169.99. tough deal beat, folks. . view-dual-lens-smartphone/dp/b078ncl7gk?tag=bom_tomsguide-20 …",0.315,0.076,0.609,0.6908,positive
6165,MariaRSmith,2018-07-17 22:01,2,0,Another great deal: $20 for Amazon Fire TV Stick! https:// buff.ly/2Lcq7TZ #affiliate #primeday https:// buff.ly/2Lcq7TZ,,,#affiliate #primeday,1019258194789588992,https://twitter.com/MariaRSmith/status/1019258194789588992,another great deal: $20 amazon fire tv stick! #affiliate #primeday,0.393,0.155,0.452,0.5707,positive
6166,GQMagazine,2018-07-17 22:01,1,3,Sweet #PrimeDay deals for people who care about smelling good and not having bad breath http:// gq.mn/ho0F7RU pic.twitter.com/bO7vFkVzzH,,,#PrimeDay,1019258186631712769,https://twitter.com/GQMagazine/status/1019258186631712769,sweet #primeday deals people care smelling good bad breath,0.517,0.199,0.284,0.6808,positive
6167,M_della,2018-07-17 22:01,1,2,"FYI, it's super easy to shop the #PrimeDay deals on @MFA_Kenya https://www. mallforafrica.com/index.php?file =m-register_affiliate … pic.twitter.com/KEscJH3OaF",,@MFA_Kenya,#PrimeDay,1019258184039530496,https://twitter.com/M_della/status/1019258184039530496,"fyi, super easy shop #primeday deals @mfa_kenya . =m-register_affiliate …",0.589,0.0,0.411,0.8225,positive
6170,sguggenheim,2018-07-17 22:00,0,0,"RT EmpowerTexans Shopping spree on #primeday ? Make sure to support EmpowerTexans by adding ""Empower Texans Foundation"" when you shop AmazonSmile! #youshopamazongives http:// smile.amazon.com pic.twitter.com/DIEIvVYISD """"",,,#primeday #youshopamazongives,1019258152536170497,https://twitter.com/sguggenheim/status/1019258152536170497,"rt empowertexans shopping spree #primeday ? make sure support empowertexans adding ""empower texans foundation"" shop amazonsmile! #youshopamazongives smile.amazon.com """"",0.249,0.0,0.751,0.6476,positive
6176,XtalksMedDevice,2018-07-17 22:00,0,0,"Orig3n to Offer $49 Genetic Test Kit for Amazon #PrimeDay According to @ORIG3N_Inc , their Mind & Body #DNAtest provides customers with a personal genetic profile which includes the role of genes on nutrition, fitness, beauty, enlightenment and behaviour. https:// buff.ly/2mmoN2N",,@ORIG3N_Inc,#PrimeDay #DNAtest,1019258043442360320,https://twitter.com/XtalksMedDevice/status/1019258043442360320,"orig3n offer $49 genetic test kit amazon #primeday according @orig3n_inc , mind & body #dnatest provides customers personal genetic profile includes role genes nutrition, fitness, beauty, enlightenment behaviour.",0.248,0.0,0.752,0.765,positive
6178,1AdventureTrave,2018-07-17 22:00,0,1,Looking for Headphones when you #Travel - I love mine - Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Apple devices -... http:// ow.ly/8Szh30kZoEd via @amazon #ad #travel #traveltips #PrimeDay #ttot,,@amazon,#Travel #ad #travel #traveltips #PrimeDay #ttot,1019258014468136960,https://twitter.com/1AdventureTrave/status/1019258014468136960,looking headphones #travel - love mine - bose quietcomfort acoustic noise cancelling headphones apple devices -... via @amazon #ad #travel #traveltips #primeday #ttot,0.168,0.072,0.76,0.5267,positive
6181,GameSpot,2018-07-17 22:00,10,49,All the best Amazon #PrimeDay Nintendo deals in the US http:// bit.ly/2NYbpPg pic.twitter.com/B63mOPOSkN,,,#PrimeDay,1019257992535932928,https://twitter.com/GameSpot/status/1019257992535932928,best amazon #primeday nintendo deals us,0.596,0.0,0.404,0.7096,positive
6183,yootopea,2018-07-17 22:00,0,0,#Primeday Shopping with us just got easier! Introducing Pay with Amazon SHOP here> https:// ift.tt/UmQfwS pic.twitter.com/57KGti3Syz,,,#Primeday,1019257983388221440,https://twitter.com/yootopea/status/1019257983388221440,#primeday shopping us got easier! introducing pay amazon shop here>,0.363,0.106,0.531,0.5255,positive
6185,GaryBolyerArt,2018-07-17 22:00,0,0,#Amazon Prime Day final hours. Save big on #artist supplies. Click to SAVE: https:// amzn.to/2NDLUm9 @Amazon #painting #photography #sculpture #art #etsy #amazonprime #contest #sweepstakes #bigartboost @derwentpencils #artinamerica @ARToppRT @ebay @fineartamerica #primeday pic.twitter.com/Glp1hn6UCU,,@Amazon @derwentpencils @ARToppRT @ebay @fineartamerica,#Amazon #artist #painting #photography #sculpture #art #etsy #amazonprime #contest #sweepstakes #bigartboost #artinamerica #primeday,1019257978602622977,https://twitter.com/GaryBolyerArt/status/1019257978602622977,#amazon prime day final hours. save big #artist supplies. click save: 9 @amazon #painting #photography #sculpture #art #etsy #amazonprime #contest #sweepstakes #bigartboost @derwentpencils #artinamerica @artopprt @ebay @fineartamerica #primeday ucu,0.198,0.0,0.802,0.7506,positive
6188,SmartHomeFocus,2018-07-17 22:00,0,0,Philips Hue Bulbs: The easiest way to add smart lights to your home. Check out my review review and the current deals! https:// buff.ly/2IuokUT #smarthome #homeautomation #philipshue #PrimeDay #PrimeDay2018 pic.twitter.com/ZssGHAQNS7,,,#smarthome #homeautomation #philipshue #PrimeDay #PrimeDay2018,1019257965025615873,https://twitter.com/SmartHomeFocus/status/1019257965025615873,philips hue bulbs: easiest way add smart lights home. check review review current deals! #smarthome #homeautomation #philipshue #primeday #primeday2018,0.254,0.0,0.746,0.6996,positive
6191,necmusic,2018-07-17 22:00,0,0,"Happy #PrimeDay ! Did you know that you can support NEC by shopping through #AmazonSmile and selecting New England Conservatory as the organization you support? Through AmazonSmile, NEC will receive 0.5% of the price of your eligible purchases.",,,#PrimeDay #AmazonSmile,1019257954149830656,https://twitter.com/necmusic/status/1019257954149830656,"happy #primeday ! know support nec shopping #amazonsmile selecting new england conservatory organization support? amazonsmile, nec receive % price eligible purchases.",0.37,0.0,0.63,0.8553,positive
6193,PCMag,2018-07-17 22:00,0,4,The best desktop deals for Amazon Prime Day: http:// bit.ly/2LtcVH9 #PrimeDay pic.twitter.com/Pg0vXXrfiD,,,#PrimeDay,1019257945073377280,https://twitter.com/PCMag/status/1019257945073377280,best desktop deals amazon prime day: 9 #primeday,0.541,0.0,0.459,0.7096,positive
6201,selectall,2018-07-17 21:59,0,0,"Everything you should know before you click purchase"" on a smart home #PrimeDay deal https:// slct.al/2NqbpXc""",,,#PrimeDay,1019257845865418752,https://twitter.com/selectall/status/1019257845865418752,"everything know click purchase"" smart home #primeday deal c""",0.252,0.0,0.748,0.4019,positive
6202,LowellMcnamara,2018-07-17 21:59,0,0,Just saw this on Amazon: Toshiba 43-inch 4K Ultra HD Smart LED TV wi... by Toshiba for $299.99 https:// amzn.to/2zNfcf2 via @amazon #Toshiba #Amazon #FireTv #PrimeDay #Prime #deals,,@amazon,#Toshiba #Amazon #FireTv #PrimeDay #Prime #deals,1019257844011544576,https://twitter.com/LowellMcnamara/status/1019257844011544576,saw amazon: toshiba -inch k ultra hd smart led tv wi... toshiba $299.99 2 via @amazon #toshiba #amazon #firetv #primeday #prime #deals,0.196,0.0,0.804,0.5267,positive
6203,Keurig,2018-07-17 21:59,2,9,"It’s @Amazon #primeday & Keurig brings you a great bundle deal on the modern K-Elite brewer w/ a 44 ct. value pack of #LaughingManCoffee Colombia Huila coffee for only $99.99! Recyclable, 100% Fair Trade Certified and every purchase helps coffee farmers. https:// amzn.to/2Lk7HAP pic.twitter.com/FEDtUxFA7P",,@Amazon,#primeday #LaughingManCoffee,1019257808401911808,https://twitter.com/Keurig/status/1019257808401911808,"it’s @amazon #primeday & keurig brings great bundle deal modern k-elite brewer w/ ct. value pack #laughingmancoffee colombia huila coffee $99.99! recyclable, % fair trade certified every purchase helps coffee farmers.",0.319,0.0,0.681,0.8932,positive
6204,NormanicGrav,2018-07-17 21:59,0,0,If you missed out on the Super Mario Odyssey Switch bundle from #PrimeDay it's now back with the same price-tag of £329.99. 25% have been claimed since it's appearance half an hour ago. https:// amzn.to/2NnNGa5 pic.twitter.com/h19bPMjqKc,,,#PrimeDay,1019257804610244608,https://twitter.com/NormanicGrav/status/1019257804610244608,missed super mario odyssey switch bundle #primeday back price-tag £329.99. % claimed since appearance half hour ago. c,0.194,0.109,0.697,0.4019,positive
6205,mOuu_nIs,2018-07-17 21:59,0,0,"#AmazonPrime #Primeday #Sale Grab it on Amazon prime day sale!!!!!!!!!!!!!!!!!!!!!!!!! Moustache says it all! Available in all sizes for men, women and kids. Buy now from Amazon:… https://www. instagram.com/p/BlVubdRgYOq/ ?utm_source=ig_twitter_share&igshid=1cavbhdbx6m9h …",,,#AmazonPrime #Primeday #Sale,1019257798365011969,https://twitter.com/mOuu_nIs/status/1019257798365011969,"#amazonprime #primeday #sale grab amazon prime day sale!!!!!!!!!!!!!!!!!!!!!!!!! moustache says all! available sizes men, women kids. buy amazon:… . ?utm_source=ig_twitter_share&igshid=1cavbhdbx6m9h …",0.131,0.0,0.869,0.4344,positive
6206,theRealNandez,2018-07-17 21:59,0,5,Almost bought a vacuum to clean my apartment then I realized I didn't actually feel like using it... So I bought a Roomba. #PrimeDay,,,#PrimeDay,1019257781260619776,https://twitter.com/theRealNandez/status/1019257781260619776,almost bought vacuum clean apartment realized actually feel like using it... bought roomba. #primeday,0.291,0.0,0.709,0.6041,positive
6210,PetCouponSaving,2018-07-17 21:59,0,0,"Kitty owners can grab this Pawkin Cat Litter Mat for a short time for only $12.77, regularly $16.99! It has great reviews and is supposed to help keep cat litter off your floors. #cats #PrimeDay https:// amzn.to/2Nneffj (affiliate) pic.twitter.com/q37GmKKZu9",,,#cats #PrimeDay,1019257747911528449,https://twitter.com/PetCouponSaving/status/1019257747911528449,"kitty owners grab pawkin cat litter mat short time $12.77, regularly $16.99! great reviews supposed help keep cat litter floors. #cats #primeday (affiliate) u9",0.244,0.0,0.756,0.7959,positive
6212,AliDahmash,2018-07-17 21:59,2,0,The latest The Ali Dahmash Daily! https:// paper.li/alidahmash?edi tion_id=897f81a0-89de-11e8-aed4-0cc47a0d15fd … Thanks to @kalthani @pabealher @c_ster #tech #primeday,,@kalthani @pabealher @c_ster,#tech #primeday,1019257729616175105,https://twitter.com/AliDahmash/status/1019257729616175105,latest ali dahmash daily! tion_id=897f81a0-89de-11e8-aed4-0cc47a0d15fd … thanks @kalthani @pabealher @c_ster #tech #primeday,0.225,0.0,0.775,0.4926,positive
6213,jaimelorie67,2018-07-17 21:59,0,0,Just saw this on Amazon: Nightclub Sins: A Billionaire Romance Series by Michelle Love for $4.99 https:// amzn.to/2zNKlir via @amazon #PrimeDay #KindleUnlimited #TuesdayMotivation,,@amazon,#PrimeDay #KindleUnlimited #TuesdayMotivation,1019257726227054593,https://twitter.com/jaimelorie67/status/1019257726227054593,saw amazon: nightclub sins: billionaire romance series michelle love $4.99 via @amazon #primeday #kindleunlimited #tuesdaymotivation,0.404,0.128,0.468,0.7579,positive
6218,APHfortheBlind,2018-07-17 21:59,1,3,It's Prime Day! If you're shopping with @Amazon to be sure to use @amazonsmile and select APH. Amazon will donate a portion of the proceeds to help us further our mission #PrimeDay #TheFutureBelongsToEveryone,,@Amazon @amazonsmile,#PrimeDay #TheFutureBelongsToEveryone,1019257686221885440,https://twitter.com/APHfortheBlind/status/1019257686221885440,prime day! shopping @amazon sure use @amazonsmile select aph. amazon donate portion proceeds help us mission #primeday #thefuturebelongstoeveryone,0.318,0.0,0.682,0.7177,positive
6219,npdtech,2018-07-17 21:59,0,0,“It’s easier to make an impact with products that are priced a little higher – the consumer can see substantial savings and is more inclined to spread the word.” – @NPDSteveBaker on #PrimeDay http:// ow.ly/rgJ030kZH28,,@NPDSteveBaker,#PrimeDay,1019257683004796932,https://twitter.com/npdtech/status/1019257683004796932,“it’s easier make impact products priced little higher – consumer see substantial savings inclined spread word.” – @npdstevebaker #primeday 28,0.204,0.0,0.796,0.5574,positive
6220,nataliegparsons,2018-07-17 21:59,0,0,"#ENTERTAINMENTWACH : @NickCannon to host @TeenChoiceFOX , @amazon #PrimeDay breaks the internet, @JeffBezos riches man in the WORLD! https://www. facebook.com/nataliegparson s/videos/1022735397886636/ … @wachfox",,@NickCannon @TeenChoiceFOX @amazon @JeffBezos @wachfox,#ENTERTAINMENTWACH #PrimeDay,1019257673940955136,https://twitter.com/nataliegparsons/status/1019257673940955136,"#entertainmentwach : @nickcannon host @teenchoicefox , @amazon #primeday breaks internet, @jeffbezos riches man world! . s/videos/1022735397886636/ … @wachfox",0.209,0.0,0.791,0.5707,positive
6221,momginerd,2018-07-17 21:58,0,0,Thanks #PrimeDay you saved me a lot of money by the continuous lock outs. #TuesdayThoughts,,,#PrimeDay #TuesdayThoughts,1019257622212628480,https://twitter.com/momginerd/status/1019257622212628480,thanks #primeday saved lot money continuous lock outs. #tuesdaythoughts,0.449,0.0,0.551,0.6908,positive
6227,inspire_ox,2018-07-17 21:58,0,0,"Are you excited for Amazon #PrimeDay ? I know I am, and so is my doggo! He can't wait to get his @GREENIES ™! You can get your pup GREENIES™ for up to 50% off! Check it out >> #ad https:// clvr.li/2miBQlL #Greenies pic.twitter.com/oqUySygvLe",,@GREENIES,#PrimeDay #ad #Greenies,1019257499621511168,https://twitter.com/inspire_ox/status/1019257499621511168,"excited amazon #primeday ? know am, doggo! can't wait get @greenies ™! get pup greenies™ % off! check >> #ad #greenies",0.226,0.0,0.774,0.6093,positive
6228,HillaryHanel,2018-07-17 21:58,0,2,#PrimeDay shopping? Support Girl Museum through Amazon Smile! https:// twitter.com/girlmuseum/sta tus/1019242713416388608 …,,,#PrimeDay,1019257496383442944,https://twitter.com/HillaryHanel/status/1019257496383442944,#primeday shopping? support girl museum amazon smile! tus/1019242713416388608 …,0.545,0.0,0.455,0.7345,positive
6229,jaimelorie67,2018-07-17 21:58,0,0,Just saw this on Amazon: The Forbidden Sitter: A Billionaire Holiday... by Michelle Love for $3.99 https:// amzn.to/2mnQNTK via @amazon #KindleUnlimited #PrimeDay #TuesdayMotivation,,@amazon,#KindleUnlimited #PrimeDay #TuesdayMotivation,1019257474543742976,https://twitter.com/jaimelorie67/status/1019257474543742976,saw amazon: forbidden sitter: billionaire holiday... michelle love $3.99 via @amazon #kindleunlimited #primeday #tuesdaymotivation,0.299,0.142,0.558,0.4767,positive
6234,jenlads,2018-07-17 21:58,0,0,@AmazonHelp why does the #PrimeDay page say Honest Diapers are 70% off but then take you to a page listing no #PrimeDay deals?,,@AmazonHelp,#PrimeDay #PrimeDay,1019257437423951872,https://twitter.com/jenlads/status/1019257437423951872,@amazonhelp #primeday page say honest diapers % take page listing #primeday deals?,0.248,0.0,0.752,0.5106,positive
6236,AsburyBham,2018-07-17 21:58,0,0,#PrimeDay continues! Don't forget Amazon donates to Asbury United Methodist Church when you shop Prime Day deals at http:// smile.amazon.com/ch/63-0954649 pic.twitter.com/dnPr35LMly,,,#PrimeDay,1019257419631857664,https://twitter.com/AsburyBham/status/1019257419631857664,#primeday continues! forget amazon donates asbury united methodist church shop prime day deals 9,0.287,0.114,0.599,0.4389,positive
6245,atozwire,2018-07-17 21:57,0,0,"[ #PRIMEDAY ] Dyson V8 Absolute Cordless Stick Vacuum Cleaner : $364.99 (lowest price ever, excellent reviews): http:// atozwire.com/?p=84738",,,#PRIMEDAY,1019257272080400385,https://twitter.com/atozwire/status/1019257272080400385,"[ #primeday ] dyson v8 absolute cordless stick vacuum cleaner : $364.99 (lowest price ever, excellent reviews): 8",0.31,0.0,0.69,0.6597,positive
6247,jaimelorie67,2018-07-17 21:57,0,0,Just saw this on Amazon: An Impossible Love: A Forbidden Love Romance by Michelle Love for $0.99 https:// amzn.to/2mrO3Vw via @amazon #PrimeDay #KindleUnlimited,,@amazon,#PrimeDay #KindleUnlimited,1019257239381725184,https://twitter.com/jaimelorie67/status/1019257239381725184,saw amazon: impossible love: forbidden love romance michelle love $0.99 via @amazon #primeday #kindleunlimited,0.624,0.098,0.279,0.9442,positive
6248,AlVal19,2018-07-17 21:57,0,1,"Guys, @amazon has some pretty sick deals for #PrimeDay . You can get these sweet $249.99 @beatsbydre headphones for the low price of $249.99. That’s exactly 0% off! Damn, what a #deal ! Thanks @JeffBezos ! #primedayfail #nodeal pic.twitter.com/eIAMkhPB4i",,@amazon @beatsbydre @JeffBezos,#PrimeDay #deal #primedayfail #nodeal,1019257227469877248,https://twitter.com/AlVal19/status/1019257227469877248,"guys, @amazon pretty sick deals #primeday . get sweet $249.99 @beatsbydre headphones low price $249.99. that’s exactly % off! damn, #deal ! thanks @jeffbezos ! #primedayfail #nodeal",0.284,0.231,0.485,0.4359,positive
6254,CityReimagined,2018-07-17 21:57,0,0,Best Deals on Being an All-Consuming Mega Retailer That Eats Up Small Businesses - via @motherboard https:// motherboard.vice.com/en_us/article/ 594b8a/guide-to-amazon-prime-day-2018-best-deals … #primeday #primeisacrime #econdev,,@motherboard,#primeday #primeisacrime #econdev,1019257188903251971,https://twitter.com/CityReimagined/status/1019257188903251971,best deals all-consuming mega retailer eats small businesses - via @motherboard b8a/guide-to-amazon-prime-day-2018-best-deals … #primeday #primeisacrime #econdev,0.231,0.0,0.769,0.6369,positive
6256,UkVault,2018-07-17 21:57,0,0,Great deal on an Xbox One S 1TB bundle with 3 games as part of #PrimeDay https:// amzn.to/2Lg3VZf,,,#PrimeDay,1019257182448123905,https://twitter.com/UkVault/status/1019257182448123905,great deal xbox one tb bundle games part #primeday,0.339,0.0,0.661,0.6249,positive
6259,EmpowerTexans,2018-07-17 21:57,2,3,"Shopping spree on #primeday ? Make sure to support @EmpowerTexans by adding Empower Texans Foundation"" when you shop @AmazonSmile ! #youshopamazongives http:// smile.amazon.com pic.twitter.com/Wr30su2fOL""",,@EmpowerTexans @AmazonSmile,#primeday #youshopamazongives,1019257173673684992,https://twitter.com/EmpowerTexans/status/1019257173673684992,"shopping spree #primeday ? make sure support @empowertexans adding empower texans foundation"" shop @amazonsmile ! #youshopamazongives smile.amazon.com """,0.289,0.0,0.711,0.6476,positive
6266,ganand1612,2018-07-17 21:56,0,0,@AmazonHelp @amazon product was suppose to be dlvrd today would now be delivered on Sunday nd the funny part is u cant evn check with them before Sunday...was this the reason i spend Rs 999 for prime subscription? #primedayfail #PrimeDay #AmazonPrimeDay pic.twitter.com/U9KjkCwb3N,,@AmazonHelp @amazon,#primedayfail #PrimeDay #AmazonPrimeDay,1019257051896090624,https://twitter.com/ganand1612/status/1019257051896090624,@amazonhelp @amazon product suppose dlvrd today would delivered sunday nd funny part cant evn check sunday...was reason spend rs prime subscription? #primedayfail #primeday #amazonprimeday,0.112,0.0,0.888,0.4404,positive
6268,jaimelorie67,2018-07-17 21:56,1,0,Just saw this on Amazon: The Virgin's Baby: A Forced Marriage Romanc... by Michelle Love for $2.99 https:// amzn.to/2mqmzQe via @amazon #TuesdayMotivation #PrimeDay #KindleUnlimited,,@amazon,#TuesdayMotivation #PrimeDay #KindleUnlimited,1019257036360515584,https://twitter.com/jaimelorie67/status/1019257036360515584,saw amazon: virgin's baby: forced marriage romanc... michelle love $2.99 via @amazon #tuesdaymotivation #primeday #kindleunlimited,0.282,0.144,0.574,0.4404,positive
6270,TheNewModernMom,2018-07-17 21:56,24,2,#PrimeDay deal on these @SteveMadden summer sandals! True to size and leather so comfortable! Shop them here https://www. amazon.com/STEVEN-Steve-M adden-Womens-Leather/dp/B07643GPPQ/ref=as_li_ss_tl?s=apparel&ie=UTF8&qid=1531835860&sr=1-5&nodeID=679425011&psd=1&keywords=steve+madden+sandals&linkCode=sl1&tag=thnemomo-20&linkId=cf41a783f4c2ef16973ee1c1da65ac0a … pic.twitter.com/rr48NYgsRw,,@SteveMadden,#PrimeDay,1019257026239762433,https://twitter.com/TheNewModernMom/status/1019257026239762433,#primeday deal @stevemadden summer sandals! true size leather comfortable! shop . adden-womens-leather/dp/b07643gppq/ref=as_li_ss_tl?s=apparel&ie=utf8&qid=1531835860&sr=1-5&nodeid=679425011&psd=1&keywords=steve+madden+sandals&linkcode=sl1&tag=thnemomo-20&linkid=cf41a783f4c2ef16973ee1c1da65ac0a …,0.401,0.0,0.599,0.7707,positive
6278,PetCouponSaving,2018-07-17 21:55,0,0,"We will be sharing more great Prime Day Pet Deals for you today. :) First up...get Temptations Cat Treats, 16 oz in 5 flavor choices for only $4.20! This price is available for the next 5.5 hours or until all are claimed. #cats #primeday https:// amzn.to/2urXtok (affiliate) pic.twitter.com/aMegTZfslb",,,#cats #primeday,1019256871566184448,https://twitter.com/PetCouponSaving/status/1019256871566184448,"sharing great prime day pet deals today. :) first up...get temptations cat treats, oz flavor choices $4.20! price available next hours claimed. #cats #primeday (affiliate)",0.317,0.0,0.683,0.8805,positive
6281,MyTrendGlobal1,2018-07-17 21:55,0,0,Staying hydrated with our Rehydrate Pro in this lovely hot weather !! Re useable bottles which #saveplastic #savetheoceans #PrimeDay #water #HydrateYourSummer #hydrate #swimmingpools #summerholidays #relaxing pic.twitter.com/gu48tmcgDs,,,#saveplastic #savetheoceans #PrimeDay #water #HydrateYourSummer #hydrate #swimmingpools #summerholidays #relaxing,1019256816172195840,https://twitter.com/MyTrendGlobal1/status/1019256816172195840,staying hydrated rehydrate pro lovely hot weather !! useable bottles #saveplastic #savetheoceans #primeday #water #hydrateyoursummer #hydrate #swimmingpools #summerholidays #relaxing,0.196,0.0,0.804,0.658,positive
6282,Kellyis20,2018-07-17 21:55,0,0,I waited for an #Instapot offer and finally got it! Almost at half price (40% off) on #Amazon #PrimeDay ... One day you grow up and get excited about this kind of things... lol!,,,#Instapot #Amazon #PrimeDay,1019256815966654464,https://twitter.com/Kellyis20/status/1019256815966654464,waited #instapot offer finally got it! almost half price (40% off) #amazon #primeday ... one day grow get excited kind things... lol!,0.326,0.0,0.674,0.8475,positive
6285,jaimelorie67,2018-07-17 21:55,0,0,Just saw this on Amazon: Dirty Little Secret: A Secret Baby Second C... by Michelle Love for $2.99 https:// amzn.to/2zKkgRx via @amazon #KindleUnlimited #PrimeDay,,@amazon,#KindleUnlimited #PrimeDay,1019256752506884097,https://twitter.com/jaimelorie67/status/1019256752506884097,saw amazon: dirty little secret: secret baby second c... michelle love $2.99 via @amazon #kindleunlimited #primeday,0.271,0.133,0.596,0.4588,positive
6286,BPassVentures,2018-07-17 21:55,0,0,"Buy a Mesh Backpacks, get a FREE Drawstring Bag + 50% OFF Bluetooth Earbuds! The backpack is great for school, travel and more. Discount applied at checkout. #PrimeDay Add both to cart now! http:// ow.ly/y3JC30kXQI3 pic.twitter.com/Cy466uqsOu",,,#PrimeDay,1019256707782991874,https://twitter.com/BPassVentures/status/1019256707782991874,"buy mesh backpacks, get free drawstring bag + % bluetooth earbuds! backpack great school, travel more. discount applied checkout. #primeday add cart now!",0.296,0.0,0.704,0.8395,positive
6289,Okinthehouse,2018-07-17 21:55,0,0,"#PrimeDay is like Ouuuu theres a box of 36 individual pack cheezits for $12, but its 30% off so its like $8 now."" ""Do I need it?"" ""No."" **Proceeds to add it to my shopping cart**""",,,#PrimeDay,1019256683221024768,https://twitter.com/Okinthehouse/status/1019256683221024768,"#primeday like ouuuu theres box individual pack cheezits $12, % like $8 now."" ""do need it?"" ""no."" **proceeds add shopping cart**""",0.217,0.0,0.783,0.6124,positive
6292,QuartoCooks,2018-07-17 21:54,0,2,"Whether its #HarryPotter , #GameofThrones or #WorldofWarcraft you love, the Geeky Chef Cookbook will have a recipe for you! PLUS it's just gone in to the #PrimeDay lightning deals and is now only £6.36 (usually £12.99)! https:// amzn.to/2Lk69GW #PrimeDay2018 #Amazon #GetYourGeekOn pic.twitter.com/LONbiuX3HP",,,#HarryPotter #GameofThrones #WorldofWarcraft #PrimeDay #PrimeDay2018 #Amazon #GetYourGeekOn,1019256584592031744,https://twitter.com/QuartoCooks/status/1019256584592031744,"whether #harrypotter , #gameofthrones #worldofwarcraft love, geeky chef cookbook recipe you! plus gone #primeday lightning deals £6.36 (usually £12.99)! #primeday2018 #amazon #getyourgeekon",0.188,0.063,0.749,0.6351,positive
6294,nanasfrugal,2018-07-17 21:54,0,0,"$19.88 #Amazon #PrimeDay Amope Pedi Perfect Electronic Foot File, Regular Coarse (aff) https:// amzn.to/2NWE3QH #Beauty #Grooming pic.twitter.com/snkdzkJNKi",,,#Amazon #PrimeDay #Beauty #Grooming,1019256563763064833,https://twitter.com/nanasfrugal/status/1019256563763064833,"$19.88 #amazon #primeday amope pedi perfect electronic foot file, regular coarse (aff) #beauty #grooming",0.222,0.0,0.778,0.5719,positive
6297,JascoProducts,2018-07-17 21:54,0,0,The best #PrimeDay deals are still available - shop now before the sale ends! https:// usat.ly/2uupDiH pic.twitter.com/0mH7U4kNtg,,,#PrimeDay,1019256504485056512,https://twitter.com/JascoProducts/status/1019256504485056512,best #primeday deals still available - shop sale ends!,0.391,0.0,0.609,0.6696,positive
6301,Peposed,2018-07-17 21:54,35,121,Never forget who died for our sins. #PrimeDay pic.twitter.com/8mryVBF86H,,,#PrimeDay,1019256476261466112,https://twitter.com/Peposed/status/1019256476261466112,never forget died sins. #primeday,0.779,0.0,0.221,0.7244,positive
