,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
6023,margo_christine,2018-07-17 22:10,0,0,Marriage in 2018 #PrimeDay pic.twitter.com/tAPQyBXRve,,,#PrimeDay,1019260515288272896,https://twitter.com/margo_christine/status/1019260515288272896,marriage #primeday,0.0,0.0,1.0,0.0,neutral
6026,Maja_Kaja_Ace,2018-07-17 22:10,0,1,悩んだ末にバックパックは一つだけにした… あとはオフィスチェアとかとか #PrimeDay pic.twitter.com/S6ob8C8BdH,,,#PrimeDay,1019260464386043905,https://twitter.com/Maja_Kaja_Ace/status/1019260464386043905,悩んだ末にバックパックは一つだけにした… あとはオフィスチェアとかとか #primeday,0.0,0.0,1.0,0.0,neutral
6027,GrahamDowns,2018-07-17 22:10,0,0,It's Amazon #PrimeDay - Check out all the deals: https:// buff.ly/2LjFE4q,,,#PrimeDay,1019260459126607878,https://twitter.com/GrahamDowns/status/1019260459126607878,amazon #primeday - check deals:,0.362,0.0,0.638,0.1779,neutral
6028,LoVasAComprar,2018-07-17 22:10,0,0,"HUB USB 3.0 con múltiples puertos. Varios colores y número de puertos. Desde 4.33€, escoge el perfecto para tí. http:// s.click.aliexpress.com/e/bMdLHVvW #Aliexpress #PrimeDay pic.twitter.com/g1bwofDIRH",,,#Aliexpress #PrimeDay,1019260457222328322,https://twitter.com/LoVasAComprar/status/1019260457222328322,"hub usb con múltiples puertos. varios colores número de puertos. desde 3€, escoge el perfecto para tí. #aliexpress #primeday",0.113,0.0,0.887,0.3182,neutral
6029,Pritam_sen02,2018-07-17 22:10,0,1,#NewProfilePic #lightroom #editing #sakhtlaunda #PrimeDay #worldemojiday . . . Drop Your Favourite emoji in comment section #HappyWorldEmojiDay pic.twitter.com/6wysvKq03d,,,#NewProfilePic #lightroom #editing #sakhtlaunda #PrimeDay #worldemojiday #HappyWorldEmojiDay,1019260446757437441,https://twitter.com/Pritam_sen02/status/1019260446757437441,#newprofilepic #lightroom #editing #sakhtlaunda #primeday #worldemojiday . . . drop favourite emoji comment section #happyworldemojiday,0.0,0.16,0.84,-0.2732,neutral
6030,MAGAJD1,2018-07-17 22:09,0,0,#PrimeDay #DemocraticParty #TuesdayThoughts pic.twitter.com/8p5QYOaDuz,,,#PrimeDay #DemocraticParty #TuesdayThoughts,1019260431821627392,https://twitter.com/MAGAJD1/status/1019260431821627392,#primeday #democraticparty #tuesdaythoughts,0.0,0.0,1.0,0.0,neutral
6031,GauthierLM,2018-07-17 22:09,0,0,Reading on the go #audible #primeday #amazon pic.twitter.com/TOlBxuItmZ,,,#audible #primeday #amazon,1019260338401730560,https://twitter.com/GauthierLM/status/1019260338401730560,reading go #audible #primeday #amazon,0.0,0.0,1.0,0.0,neutral
6032,vitacilina64,2018-07-17 22:09,0,0,@YordiRosado #YordiEnEXA #PrimeDay pic.twitter.com/Gly94wDyZ4,,@YordiRosado,#YordiEnEXA #PrimeDay,1019260328834666496,https://twitter.com/vitacilina64/status/1019260328834666496,@yordirosado #yordienexa #primeday,0.0,0.0,1.0,0.0,neutral
6033,RetroToyReview,2018-07-17 22:09,3,10,My #PrimeDay . pic.twitter.com/srnZ3aVCsj,,,#PrimeDay,1019260325131182080,https://twitter.com/RetroToyReview/status/1019260325131182080,#primeday .,0.0,0.0,1.0,0.0,neutral
6035,yoga_tocy,2018-07-17 22:09,0,0,気になる、、安いかな？ キャンペーンスタート！Jaybirdのイヤホンが10％オフ！ 今すぐチェック→ http:// aoptw.com/?c=10791_2454 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019260304968990721,https://twitter.com/yoga_tocy/status/1019260304968990721,気になる、、安いかな？ キャンペーンスタート！jaybirdのイヤホンが10％オフ！ 今すぐチェック→ #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
6037,Among_The_Stars,2018-07-17 22:09,1,3,"We’ve doubled the number of #sociallyconscious product recommendations and added new categories, just for #PrimeDay ! Adding more all the time, check it out at http:// bit.ly/AmazonATS pic.twitter.com/i0WSD8gorb",,,#sociallyconscious #PrimeDay,1019260269782958081,https://twitter.com/Among_The_Stars/status/1019260269782958081,"we’ve doubled number #sociallyconscious product recommendations added new categories, #primeday ! adding time, check",0.117,0.0,0.883,0.1511,neutral
6041,adslzone,2018-07-17 22:09,1,7,Aún estás a tiempo!!! Hasta las 0:00 aún puedes pillar #ofertas #primeday de @amazon . Todas las ofertas aquí https://www. adslzone.net/amazon/ofertas -prime-day-2018 …,,@amazon,#ofertas #primeday,1019260223884877824,https://twitter.com/adslzone/status/1019260223884877824,aún estás tiempo!!! hasta las :00 aún puedes pillar #ofertas #primeday de @amazon . todas las ofertas aquí . -prime-day-2018 …,0.0,0.0,1.0,0.0,neutral
6044,PhotogDeals,2018-07-17 22:09,0,0,"The current Amazon Prime Day deals in the #camera , #photo & video category: https:// amzn.to/2Lnhu9v #primeday #photography pic.twitter.com/vijMhq7SRN",,,#camera #photo #primeday #photography,1019260186798755840,https://twitter.com/PhotogDeals/status/1019260186798755840,"current amazon prime day deals #camera , #photo & video category: #primeday #photography",0.145,0.0,0.855,0.1779,neutral
6045,Tabletop_Deals,2018-07-17 22:08,0,2,More playtesting prototyping fodder. Plastic Square Color Tiles (Set of 400) - 20% off for #PrimeDay #ad https:// amzn.to/2uvfnXh pic.twitter.com/XXSW2DMHt2,,,#PrimeDay #ad,1019260130825818119,https://twitter.com/Tabletop_Deals/status/1019260130825818119,playtesting prototyping fodder. plastic square color tiles (set ) - % #primeday #ad 2,0.0,0.0,1.0,0.0,neutral
6046,BabyBargainBook,2018-07-17 22:08,0,0,"LOWEST PRICE SINCE BLACK FRIDAY: Maxi-Cosi Pria 85 Convertible Car Seat, Devoted Black $183.59 This seat has dropped below $200 only once before! Affiliate link: https:// amzn.to / #primeday #primedaydeals #primeday2018 pic.twitter.com/n5Qnr6Poyd",,,#primeday #primedaydeals #primeday2018,1019260128078385152,https://twitter.com/BabyBargainBook/status/1019260128078385152,"lowest price since black friday: maxi-cosi pria convertible car seat, devoted black $183.59 seat dropped $200 before! affiliate link: amzn.to / #primeday #primedaydeals #primeday2018",0.113,0.098,0.79,0.1007,neutral
6047,llmunro,2018-07-17 22:08,0,3,Amazon keeps trying to get me to buy things on #PRIMEDAY and I'm not.,,,#PRIMEDAY,1019260095581097984,https://twitter.com/llmunro/status/1019260095581097984,amazon keeps trying get buy things #primeday i'm not.,0.175,0.0,0.825,0.1779,neutral
6048,chelmcp,2018-07-17 22:08,0,0,"I kept getting the photos of puppers when I tried looking at #PrimeDay stuff, I gave up.",,,#PrimeDay,1019260094347972608,https://twitter.com/chelmcp/status/1019260094347972608,"kept getting photos puppers tried looking #primeday stuff, gave up.",0.0,0.0,1.0,0.0,neutral
6049,siklesh1,2018-07-17 22:08,0,1,#PrimeDay #gokyolake #trekking #nepalwildernesstrek pic.twitter.com/kFzlOlHUeg,,,#PrimeDay #gokyolake #trekking #nepalwildernesstrek,1019260076157091840,https://twitter.com/siklesh1/status/1019260076157091840,#primeday #gokyolake #trekking #nepalwildernesstrek,0.0,0.0,1.0,0.0,neutral
6050,tomsguide,2018-07-17 22:08,2,1,"Huh. We didn’t expect any #PrimeDay MacBook deals. Now the 12-inch MacBook is $310 off. https://www. tomsguide.com/us/macbook-pri me-day-deal,news-27628.html … pic.twitter.com/cN7L0MDlIa",,,#PrimeDay,1019260072134889472,https://twitter.com/tomsguide/status/1019260072134889472,"huh. didn’t expect #primeday macbook deals. -inch macbook $310 off. . me-day-deal,news-27628.html …",0.0,0.0,1.0,0.0,neutral
6053,RaisingReal,2018-07-17 22:08,0,0,#HarryPotter books do not go on sale very often! Order of the Phoenix is a lightning deal right NOW on #primeday Grab it here for $6 off: https:// amzn.to/2uw9oBz,,,#HarryPotter #primeday,1019260036772659209,https://twitter.com/RaisingReal/status/1019260036772659209,#harrypotter books go sale often! order phoenix lightning deal right #primeday grab $6 off:,0.0,0.0,1.0,0.0,neutral
6054,nanasfrugal,2018-07-17 22:08,0,0,35% OFF At Checkout #Amazon #PrimeDay The Beachwaver Co. S1 Styling Kit #HairCare #Beauty (aff) https:// amzn.to/2Lg2Nox pic.twitter.com/JINWBI7bh4,,,#Amazon #PrimeDay #HairCare #Beauty,1019260023422062593,https://twitter.com/nanasfrugal/status/1019260023422062593,% checkout #amazon #primeday beachwaver co. s1 styling kit #haircare #beauty (aff),0.0,0.0,1.0,0.0,neutral
6055,MsMadd95,2018-07-17 22:08,0,2,Shoulda ordered the Instant Pot earlier. #PrimeDay,,,#PrimeDay,1019260012437344256,https://twitter.com/MsMadd95/status/1019260012437344256,shoulda ordered instant pot earlier. #primeday,0.0,0.0,1.0,0.0,neutral
6057,An7oniosanchez7,2018-07-17 22:07,1,1,#YordiEnEXA @YordiRosado #primeday es mi perrito se llama Rooney pic.twitter.com/XFHWNpWOW9,,@YordiRosado,#YordiEnEXA #primeday,1019259906749358080,https://twitter.com/An7oniosanchez7/status/1019259906749358080,#yordienexa @yordirosado #primeday es mi perrito se llama rooney 9,0.0,0.0,1.0,0.0,neutral
6058,toh_supo,2018-07-17 22:07,0,0,軽くて小型化ね 完全ワイヤレスイヤホンならJaybird！今ならキャンペーン実施中！ → http:// aoptw.com/?c=10789_63718 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019259890986938368,https://twitter.com/toh_supo/status/1019259890986938368,軽くて小型化ね 完全ワイヤレスイヤホンならjaybird！今ならキャンペーン実施中！ → 18 #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
6059,cynquenneville,2018-07-17 22:07,0,0,"Si vous attendiez de voir un deal passer pour acheter votre Instant Pot, c'est le moment! #MerciAmazon #PrimeDay",,,#MerciAmazon #PrimeDay,1019259870820950021,https://twitter.com/cynquenneville/status/1019259870820950021,"si vous attendiez de voir un deal passer pour acheter votre instant pot, c'est le moment! #merciamazon #primeday",0.0,0.0,1.0,0.0,neutral
6061,WorldwideGinUK,2018-07-17 22:07,0,0,"Check out Tarquin's Handcrafted Cornish Dry Gin, currently ONLY £23.89 for Amazon Prime members at https:// amzn.to/2NVp6ON #Gin #PrimeDay #PrimeDeals #GinBargain",,,#Gin #PrimeDay #PrimeDeals #GinBargain,1019259869306785792,https://twitter.com/WorldwideGinUK/status/1019259869306785792,"check tarquin's handcrafted cornish dry gin, currently £23.89 amazon prime members #gin #primeday #primedeals #ginbargain",0.108,0.0,0.892,0.1779,neutral
6062,Asmelashes,2018-07-17 22:07,0,0,#PrimeDay #TuesdayThoughts #TuesdayMotivation #WorldEmojiDay #lashextensions #lashes #atlanta pic.twitter.com/XYGa56sUO6,,,#PrimeDay #TuesdayThoughts #TuesdayMotivation #WorldEmojiDay #lashextensions #lashes #atlanta,1019259867968753664,https://twitter.com/Asmelashes/status/1019259867968753664,#primeday #tuesdaythoughts #tuesdaymotivation #worldemojiday #lashextensions #lashes #atlanta,0.0,0.0,1.0,0.0,neutral
6063,beautybylexi2,2018-07-17 22:07,0,0,Who needs a #prime deal that will ship for #free #freeshipping #amazonprime #primeday #makeup 75percentoff #purse #ledlight #mirror #beauty #skincare #lipstick #mascara https://www. instagram.com/p/BlVvjtMnnKu/ ?utm_source=ig_twitter_share&igshid=mxpkatjxhz03 …,,,#prime #free #freeshipping #amazonprime #primeday #makeup #purse #ledlight #mirror #beauty #skincare #lipstick #mascara,1019259824251469824,https://twitter.com/beautybylexi2/status/1019259824251469824,needs #prime deal ship #free #freeshipping #amazonprime #primeday #makeup percentoff #purse #ledlight #mirror #beauty #skincare #lipstick #mascara . ?utm_source=ig_twitter_share&igshid=mxpkatjxhz03 …,0.0,0.0,1.0,0.0,neutral
6064,CNNUnderscored,2018-07-17 22:07,0,0,Shop Amazon #PrimeDay for up to $200 off DNA kits: https:// cnn.it/2Ld2Lhd pic.twitter.com/5Gl7342BIv,,,#PrimeDay,1019259815934259201,https://twitter.com/CNNUnderscored/status/1019259815934259201,shop amazon #primeday $200 dna kits:,0.254,0.0,0.746,0.1779,neutral
6066,irrexu,2018-07-17 22:07,0,0,What a befitting tribute to the most audacious company on this planet. #PrimeDay (via @futurism ) pic.twitter.com/oqdgoXSWeE,,@futurism,#PrimeDay,1019259802923352065,https://twitter.com/irrexu/status/1019259802923352065,befitting tribute audacious company planet. #primeday (via @futurism ),0.213,0.0,0.787,0.2263,neutral
6067,Tabletop_Deals,2018-07-17 22:07,0,1,For playtesting and prototyping: ETA hand2mind Linking UniLink Cubes (Set of 500) - 15% off to start then add 20% off for #PrimeDay #ad https:// amzn.to/2L0Hkk1 pic.twitter.com/cgZegL2YsT,,,#PrimeDay #ad,1019259781536780288,https://twitter.com/Tabletop_Deals/status/1019259781536780288,playtesting prototyping: eta hand2mind linking unilink cubes (set ) - % start add % #primeday #ad 1,0.0,0.0,1.0,0.0,neutral
6069,LowellMcnamara,2018-07-17 22:07,0,0,Check out this Amazon deal: Philips Hue White and Color Ambiance LightStr... by Philips https:// amzn.to/2mmjFM2 via @amazon #Philips #light #lightstrip #Amazon #deals #PrimeDay #Prime,,@amazon,#Philips #light #lightstrip #Amazon #deals #PrimeDay #Prime,1019259774972645376,https://twitter.com/LowellMcnamara/status/1019259774972645376,check amazon deal: philips hue white color ambiance lightstr... philips 2 via @amazon #philips #light #lightstrip #amazon #deals #primeday #prime,0.086,0.0,0.914,0.1779,neutral
6071,Bai_Kimball,2018-07-17 22:07,0,0,Has anyone had any experience with #primeday and the #primedayfail ? #CMN4030,,,#primeday #primedayfail #CMN4030,1019259746392723456,https://twitter.com/Bai_Kimball/status/1019259746392723456,anyone experience #primeday #primedayfail ? #cmn4030,0.0,0.0,1.0,0.0,neutral
6074,DChollos,2018-07-17 22:07,3,1,"#chollo #Amazon #PrimeDay Logitech G29 - Volante para Simulación de Carreras con Pedales incluidos, Compatible con PS4, PS3 y PC 239,00€ 199,99€ https:// amzn.to/2Lr4pZr pic.twitter.com/NJCnYVUwa8",,,#chollo #Amazon #PrimeDay,1019259703505743872,https://twitter.com/DChollos/status/1019259703505743872,"#chollo #amazon #primeday logitech g29 - volante para simulación de carreras con pedales incluidos, compatible con ps4, ps3 pc ,00€ ,99€ 8",0.0,0.0,1.0,0.0,neutral
6077,tool_drop,2018-07-17 22:06,0,0,58% Off Bose Noise Canceling Head Phones! #PrimeDay https:// amzn.to/2zNqQXb via @amazon,,@amazon,#PrimeDay,1019259668328210432,https://twitter.com/tool_drop/status/1019259668328210432,% bose noise canceling head phones! #primeday via @amazon,0.0,0.0,1.0,0.0,neutral
6079,pepe_delatorre,2018-07-17 22:06,0,0,How was your #primeday ?,,,#primeday,1019259622484373504,https://twitter.com/pepe_delatorre/status/1019259622484373504,#primeday ?,0.0,0.0,1.0,0.0,neutral
6080,Indix,2018-07-17 22:06,0,2,Since it's #PrimeDay check out our Amazon Top Seller Report to learn the biggest influencers in shoppers purchasing decisions: https:// bit.ly/2JVn0PA pic.twitter.com/FVzBv6grWX,,,#PrimeDay,1019259621892976641,https://twitter.com/Indix/status/1019259621892976641,since #primeday check amazon top seller report learn biggest influencers shoppers purchasing decisions:,0.241,0.0,0.759,0.3612,neutral
6081,airi_friday,2018-07-17 22:06,0,1,すごい！今なら10%も安くなる！！ 完全ワイヤレスイヤホンならJaybird！今ならキャンペーン実施中！ → http:// aoptw.com/?c=10789_83230 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019259617228943360,https://twitter.com/airi_friday/status/1019259617228943360,すごい！今なら10%も安くなる！！ 完全ワイヤレスイヤホンならjaybird！今ならキャンペーン実施中！ → 0 #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
6083,GandalfElGriss,2018-07-17 22:06,0,0,#FelizMartes #PrimeDay #Amazon #AmazonPrimeDay pic.twitter.com/pQ9zRVzy43,,,#FelizMartes #PrimeDay #Amazon #AmazonPrimeDay,1019259522513240067,https://twitter.com/GandalfElGriss/status/1019259522513240067,#felizmartes #primeday #amazon #amazonprimeday,0.0,0.0,1.0,0.0,neutral
6084,MaulerBaller,2018-07-17 22:06,0,2,"TACO TUESDAY FACTS: Amazon Prime has yet to offer a taco delivery option, which shows how far the company still has to go. #tacotuesday #PrimeDay",,,#tacotuesday #PrimeDay,1019259519615098884,https://twitter.com/MaulerBaller/status/1019259519615098884,"taco tuesday facts: amazon prime yet offer taco delivery option, shows far company still go. #tacotuesday #primeday",0.096,0.0,0.904,0.1779,neutral
6087,vitacilina64,2018-07-17 22:05,0,0,@YordiRosado #YordiEnEXA #PrimeDay pic.twitter.com/euNLm0o6Ca,,@YordiRosado,#YordiEnEXA #PrimeDay,1019259419778002944,https://twitter.com/vitacilina64/status/1019259419778002944,@yordirosado #yordienexa #primeday,0.0,0.0,1.0,0.0,neutral
6088,mcwm,2018-07-17 22:05,0,2,#primeday https:// twitter.com/satyanadella/s tatus/1019256326533218304 …,,,#primeday,1019259413192957953,https://twitter.com/mcwm/status/1019259413192957953,#primeday tatus/1019256326533218304 …,0.0,0.0,1.0,0.0,neutral
6091,Charly_Rieger,2018-07-17 22:05,0,0,"Wahnsinn , ich habe noch zu viel gezahlt, heute Top-Preis am Prime-Day! Hier erhältlich -> https:// amzn.to/2LmoWSh #amazon #amazonprimeday #amazonprime #primeday #ringbell https://www. instagram.com/p/BlVvWurnOK6/ ?utm_source=ig_twitter_share&igshid=12osxfyfnmu1m …",,,#amazon #amazonprimeday #amazonprime #primeday #ringbell,1019259375070822401,https://twitter.com/Charly_Rieger/status/1019259375070822401,"wahnsinn , ich habe noch zu viel gezahlt, heute top-preis prime-day! hier erhältlich -> #amazon #amazonprimeday #amazonprime #primeday #ringbell . ?utm_source=ig_twitter_share&igshid=12osxfyfnmu1m …",0.0,0.0,1.0,0.0,neutral
6092,GoodGeekDeals,2018-07-17 22:05,0,0,"REESE'S Chocolate Peanut Butter Candy Variety Pack, 30 Count - $23.99 for #PrimeDay #ad https:// amzn.to/2uugPZS pic.twitter.com/SGu5XcC6Rl",,,#PrimeDay #ad,1019259364933275648,https://twitter.com/GoodGeekDeals/status/1019259364933275648,"reese's chocolate peanut butter candy variety pack, count - $23.99 #primeday #ad",0.0,0.0,1.0,0.0,neutral
6095,TFU_INFO,2018-07-17 22:05,2,8,Skullgrin and Liege Maximo agree that it is a huge marketing mistake by both @HasbroNews & @amazon to not have a Power of the Primes-themed promotion on #PrimeDay . #deskbot pic.twitter.com/FO7zGkRWtv,,@HasbroNews @amazon,#PrimeDay #deskbot,1019259296880701440,https://twitter.com/TFU_INFO/status/1019259296880701440,skullgrin liege maximo agree huge marketing mistake @hasbronews & @amazon power primes-themed promotion #primeday . #deskbot,0.264,0.132,0.604,0.34,neutral
6098,Ecspedition,2018-07-17 22:05,0,0,https://www. reverbnation.com/artist/video/1 5180620 … #Ecspedition #IStandWithWafula #ObamaInKenya #ObamaReturns #ObamaLeaders #ObamaKaribuDala #PrimeDay #PowerBreakfast #PlenaryUg #PrimeDayMexico,,,#Ecspedition #IStandWithWafula #ObamaInKenya #ObamaReturns #ObamaLeaders #ObamaKaribuDala #PrimeDay #PowerBreakfast #PlenaryUg #PrimeDayMexico,1019259272344014848,https://twitter.com/Ecspedition/status/1019259272344014848,. 1 … #ecspedition #istandwithwafula #obamainkenya #obamareturns #obamaleaders #obamakaribudala #primeday #powerbreakfast #plenaryug #primedaymexico,0.0,0.0,1.0,0.0,neutral
6099,nanasfrugal,2018-07-17 22:05,0,0,$19.99 + 30% OFF At Checkout #Amazon #PrimeDay Veet Sensitive Precision Hair Trimmer & Shaper (aff) https:// amzn.to/2Lg8oew #Cosmetics #Beauty #Grooming pic.twitter.com/PGxgvTpPEy,,,#Amazon #PrimeDay #Cosmetics #Beauty #Grooming,1019259250223312896,https://twitter.com/nanasfrugal/status/1019259250223312896,$19.99 + % checkout #amazon #primeday veet sensitive precision hair trimmer & shaper (aff) #cosmetics #beauty #grooming,0.0,0.0,1.0,0.0,neutral
6101,sensibo,2018-07-17 22:05,1,3,"We can't control the weather, but thanks to the smart Sensibo Sky, we can control our energy bills"" @Mashable Don't forget to get your own Sensibo Sky NOW! Exclusive Prime Day SALE! Only $99. #iot #PrimeDay #smarthome Full editorial piece: https:// bit.ly/2zNVOi7""",,@Mashable,#iot #PrimeDay #smarthome,1019259237984296963,https://twitter.com/sensibo/status/1019259237984296963,"can't control weather, thanks smart sensibo sky, control energy bills"" @mashable forget get sensibo sky now! exclusive prime day sale! $99. #iot #primeday #smarthome full editorial piece: """,0.207,0.13,0.663,0.3773,neutral
6103,Fam_Con_SC,2018-07-17 22:05,0,0,Shopping #PrimeDay ? #MakeADifference . Amazon donates to @fam_con_sc when you shop pic.twitter.com/CDhvnFr8vB,,@fam_con_sc,#PrimeDay #MakeADifference,1019259216865976320,https://twitter.com/Fam_Con_SC/status/1019259216865976320,shopping #primeday ? #makeadifference . amazon donates @fam_con_sc shop,0.221,0.0,0.779,0.1779,neutral
6106,baratukin,2018-07-17 22:05,0,0,Mínimo para Panel LED de dibujo https:// baratukin.es/go/baratwit-21 /B00CPL7TXI/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=B00CPL7TXI … justo ahora está a 59.99€ (-26%) #primeday pic.twitter.com/2hBzKzaLV6,,,#primeday,1019259205797236736,https://twitter.com/baratukin/status/1019259205797236736,mínimo para panel led de dibujo 21 /b00cpl7txi/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=b00cpl7txi … justo ahora está 9€ (-26%) #primeday,0.0,0.0,1.0,0.0,neutral
6112,BroBible,2018-07-17 22:05,0,1,Amazon #PrimeDay 2018: Get A New Pair Of Jeans For Up To 50% Off https:// bit.ly/2LqDwEW pic.twitter.com/cpFmxzz2IP,,,#PrimeDay,1019259199564468224,https://twitter.com/BroBible/status/1019259199564468224,amazon #primeday : get new pair jeans %,0.254,0.0,0.746,0.1779,neutral
6114,quirkbooks,2018-07-17 22:05,0,0,"Exclusive #PrimeDay deal! Purchase #ET : the Extra-Terrestrial, discounted for a limited time. Scoop up this deal while supplies last! https:// amzn.to/2uvgBSr",,,#PrimeDay #ET,1019259186214047747,https://twitter.com/quirkbooks/status/1019259186214047747,"exclusive #primeday deal! purchase #et : extra-terrestrial, discounted limited time. scoop deal supplies last!",0.309,0.12,0.57,0.2462,neutral
6115,iamnotmd13,2018-07-17 22:04,0,1,Spent too much $$ yesterday! #primeday Now trying to figure out why the @WholeFoods $10 is being weird!,,@WholeFoods,#primeday,1019259165783613446,https://twitter.com/iamnotmd13/status/1019259165783613446,spent much $$ yesterday! #primeday trying figure @wholefoods $10 weird!,0.0,0.202,0.798,-0.3147,neutral
6120,tvdorama2018,2018-07-17 22:04,0,0,【PR】 36時間しかない限定キャンペーン！ あの有名ワイヤレスイヤホンが安く手に入るチャンス！ キャンペーンスタート！Jaybirdのイヤホンが10％オフ！ 今すぐチェック→ http:// aoptw.com/?c=10791_86618 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019259064990093313,https://twitter.com/tvdorama2018/status/1019259064990093313,【pr】 時間しかない限定キャンペーン！ あの有名ワイヤレスイヤホンが安く手に入るチャンス！ キャンペーンスタート！jaybirdのイヤホンが10％オフ！ 今すぐチェック→ 18 #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
6121,SweetGisele3,2018-07-17 22:04,0,0,American Made #MadeInTheUSA #USA #PrimeDay2018 #PrimeDay #shirt #flag SHOP NOW! https://www. amazon.com/l/10214319011 pic.twitter.com/AYTHn3CTry,,,#MadeInTheUSA #USA #PrimeDay2018 #PrimeDay #shirt #flag,1019259041384685569,https://twitter.com/SweetGisele3/status/1019259041384685569,american made #madeintheusa #usa #primeday2018 #primeday #shirt #flag shop now! . 19011,0.0,0.0,1.0,0.0,neutral
6122,Androidheadline,2018-07-17 22:04,0,2,Lightning Deal: VAUX Cordless Home Speaker & Portable Battery for Amazon Echo Dot -- http:// geni.us/YVAfH #android #news #vaux #echodot #news #deals #amazon #primeday pic.twitter.com/Bb3lVY3Ukf,,,#android #news #vaux #echodot #news #deals #amazon #primeday,1019259027870633984,https://twitter.com/Androidheadline/status/1019259027870633984,lightning deal: vaux cordless home speaker & portable battery amazon echo dot -- #android #news #vaux #echodot #news #deals #amazon #primeday,0.082,0.0,0.918,0.1779,neutral
6123,whiteapple15,2018-07-17 22:04,0,0,ほしい！ほしい！  36時間限定！！！Jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ http:// aoptw.com/?c=10787_32095 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019259010015346688,https://twitter.com/whiteapple15/status/1019259010015346688,ほしい！ほしい！  時間限定！！！jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
6126,Bree_kinney,2018-07-17 22:03,0,0,Amazon prime day: what do I need. Nothing. What do I want. Everything. #PrimeDay,,,#PrimeDay,1019258924254588930,https://twitter.com/Bree_kinney/status/1019258924254588930,amazon prime day: need. nothing. want. everything. #primeday,0.191,0.137,0.672,0.1225,neutral
6129,StPolycarpPub,2018-07-17 22:03,1,1,"On Prime Day, pre-order The Seraphic Doctor: St. Bonaventure"" on Kindle! http:// a.co/azSeubE #PrimeDay #Catholicbook #Christianbook #StBonaventure #Franciscan #Christianity""",,,#PrimeDay #Catholicbook #Christianbook #StBonaventure #Franciscan #Christianity,1019258862564671488,https://twitter.com/StPolycarpPub/status/1019258862564671488,"prime day, pre-order seraphic doctor: st. bonaventure"" kindle! #primeday #catholicbook #christianbook #stbonaventure #franciscan #christianity""",0.0,0.0,1.0,0.0,neutral
6131,NuncaMas70Euros,2018-07-17 22:03,2,2,#AHORRA hasta 203 eurazos en productos @Logitech_ES Sistema de altavoces 5.1 #Z906 http:// amzn.to/2mnTe91 Volante #G29 http:// amzn.to/2NlgoIy Ratón inalámbrico #MXMaster http:// amzn.to/2zPdfyM Sólo usuarios de #AmazonPrime #PrimeDay #Amazon pic.twitter.com/p94K1gQMiZ,,@Logitech_ES,#AHORRA #Z906 #G29 #MXMaster #AmazonPrime #PrimeDay #Amazon,1019258824287506432,https://twitter.com/NuncaMas70Euros/status/1019258824287506432,#ahorra hasta eurazos en productos @logitech_es sistema de altavoces #z906 91 volante #g29 ratón inalámbrico #mxmaster sólo usuarios de #amazonprime #primeday #amazon,0.0,0.0,1.0,0.0,neutral
6132,JennyTheVoice,2018-07-17 22:03,0,0,Today's Deals #PrimeDay Fire TV just $34.99 https:// amzn.to/2zPdw4M #Deals #PrimeDay2018 #Amazon #AmazonDeals pic.twitter.com/RNgDl2wxiA,,,#PrimeDay #Deals #PrimeDay2018 #Amazon #AmazonDeals,1019258804914081793,https://twitter.com/JennyTheVoice/status/1019258804914081793,today's deals #primeday fire tv $34.99 #deals #primeday2018 #amazon #amazondeals,0.0,0.211,0.789,-0.34,neutral
6133,bitchyowl,2018-07-17 22:03,0,0,"Durch den #PrimeDay habe ich ein gutes Schnäppchen -ein Kühlschrank, den ich eh brauchte- gemacht. Ist nicht alles schlecht was trendet  ¯ \ _ (ツ) _ / ¯",,,#PrimeDay,1019258766850711552,https://twitter.com/bitchyowl/status/1019258766850711552,"durch den #primeday habe ich ein gutes schnäppchen -ein kühlschrank, den ich eh brauchte- gemacht. ist nicht alles schlecht trendet  ¯ \ _ (ツ) _ / ¯",0.0,0.0,1.0,0.0,neutral
